"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","platform_code"
"18233976",,"Rua Marechal Marciano próximo ao 261","Escola Municipal","-22.869740721977127","-43.457430123299595","18233976",,"0",,,
"18233978",,"Rua Marechal Marciano próximo ao 267","PAM Bangu","-22.8695393161062","-43.4543910833478","18233978",,"0",,,
"18233952",,"Estrada Boiuna próximo ao 1106",,"-22.91411767263552","-43.40444667362324","18233952",,"0",,,
"18251106",,"Rua Miguel Lemos próximo ao 53",,"-22.977616607572912","-43.19178051697729","18251106",,"0",,,
"18251104",,"Rua Miguel Lemos próximo ao 115",,"-22.977135285514905","-43.193364769812256","18251104",,"0",,,
"18343927",,"Avenida Dos Campeoes próximo ao 317",,"-22.854795908858932","-43.25090220211428","18343927",,"0",,,
"18233740",,"Avenida Automovel Clube próximo ao 8153",,"-22.843265878152692","-43.331610138001054","18233740",,"0",,,
"18233742",,"Avenida Automovel Clube próximo ao 8150",,"-22.845899336445456","-43.328756832913285","18233742",,"0",,,
"18233736",,"Avenida Automovel Clube próximo ao 8459",,"-22.843026617805567","-43.33465189305569","18233736",,"0",,,
"18233738",,"Avenida Automovel Clube próximo ao","EST METRO","-22.843052598367183","-43.33362554342388","18233738",,"0",,,
"18233732",,"Avenida Automovel Clube próximo ao",,"-22.84193235077069","-43.33655035369238","18233732",,"0",,,
"18233734",,"Avenida Automovel Clube próximo ao 8599",,"-22.84251101036086","-43.33571142206578","18233734",,"0",,,
"18233728",,"Avenida Automovel Clube próximo ao 9143",,"-22.839094377095506","-43.338970595482884","18233728",,"0",,,
"18233730",,"Avenida Automovel Clube próximo ao 8920",,"-22.840918625424443","-43.33778233909457","18233730",,"0",,,
"18233759",,"Avenida Automovel Clube próximo ao 418",,"-22.86546829722754","-43.30687178047366","18233759",,"0",,,
"18251102",,"Avenida Henrique Dodsworth próximo ao 83",,"-22.976901602608674","-43.19633654319521","18251102",,"0",,,
"18233748",,"Avenida Automovel Clube próximo ao 6683",,"-22.850069293495768","-43.320226645764535","18233748",,"0",,,
"18233750",,"Avenida Automovel Clube próximo ao 6437","SESI","-22.850959941155924","-43.31815402640345","18233750",,"0",,,
"18233744",,"Avenida Automovel Clube próximo ao 726","Metrô Irajá","-22.847610972556534","-43.32451725026445","18233744",,"0",,,
"18233746",,"Avenida Automovel Clube próximo ao 6",,"-22.849277621696427","-43.32175437924628","18233746",,"0",,,
"18351758",,"Estrada Cancela Preta próximo ao 409",,"-22.859024030870863","-43.45345386702988","18351758",,"0",,,
"18251051",,"Rua Cilon Cunha Brum próximo ao 761",,"-22.912077794193618","-43.657390777329326","18251051",,"0",,,
"18351756",,"Estrada Cancela Preta próximo ao 1117",,"-22.85765792457231","-43.454142746700384","18351756",,"0",,,
"122525460",,"Avenida Oswaldo Aranha próximo ao 714","Universidade","-22.910553454931634","-43.223477355538094","122525460",,"0",,,
"18351750",,"Estrada Cancela Preta próximo ao 181",,"-22.850520638844067","-43.4585528862312","18351750",,"0",,,
"18251043",,"Estrada Boa Esperanca próximo ao 1",,"-22.910998752253484","-43.67073206636772","18251043",,"0",,,
"18251041",,"Rua Francisco Belisario próximo ao 1191",,"-22.910499621606697","-43.67451049378706","18251041",,"0",,,
"18251047",,"Estrada Boa Esperanca próximo ao 1203",,"-22.909942058440766","-43.66318074403044","18251047",,"0",,,
"18251045",,"Estrada Boa Esperanca próximo ao 350",,"-22.91140958993749","-43.667673607332475","18251045",,"0",,,
"18351745",,"Rua Roque Barbosa próximo ao 1070",,"-22.853115829555215","-43.46310083750991","18351745",,"0",,,
"18351771",,"Rua Da Chita próximo ao 605",,"-22.868219577538966","-43.46382435182159","18351771",,"0",,,
"18351762",,"Estrada Cancela Preta próximo ao 85","Assembléia de Deus","-22.861803473095435","-43.452030699713056","18351762",,"0",,,
"18351760",,"Estrada Cancela Preta próximo ao 4058",,"-22.86016687629512","-43.45287260482999","18351760",,"0",,,
"18233793",,"Avenida Marrocos próximo ao 1",,"-22.856112511175496","-43.492319656423334","18233793",,"0",,,
"18233819",,"Avenida Brasil próximo ao 22253","Supermercado","-22.843058628930553","-43.3736383859323","18233819",,"0",,,
"18233821",,"Avenida Brasil próximo ao 21887","Igreja Universal","-22.841515079646875","-43.37114434492456","18233821",,"0",,,
"18251037",,"Rua Francisco Belisario próximo ao 709",,"-22.911476253493678","-43.67887613161729","18251037",,"0",,,
"18233823",,"Avenida Brasil próximo ao 21315","LIGHT","-22.83961898279214","-43.368003181712886","18233823",,"0",,,
"18251039",,"Rua Francisco Belisario próximo ao 1149",,"-22.910293013269325","-43.67605602798081","18251039",,"0",,,
"18233638",,"Estrada Da Matriz próximo ao 2283",,"-22.99330601340118","-43.607873960291805","18233638",,"0",,,
"18233636",,"Estrada Da Matriz próximo ao 2358",,"-22.994130095549185","-43.61213220598357","18233636",,"0",,,
"18233634",,"Estrada Da Matriz próximo ao 1940",,"-22.99491553119244","-43.61671226767792","18233634",,"0",,,
"18233632",,"Estrada Da Matriz próximo ao 1432",,"-22.995836566410755","-43.622129017200805","18233632",,"0",,,
"18233640",,"Estrada Da Matriz próximo ao 3159",,"-22.994029294077205","-43.602553167121144","18233640",,"0",,,
"18251262",,"Estrada Joao Paulo próximo ao 1450",,"-22.837183802274957","-43.36275882550617","18251262",,"0",,,
"18251260",,"Estrada Joao Paulo próximo ao 1420",,"-22.83854060170811","-43.36240409898105","18251260",,"0",,,
"18233604",,"Estrada Da Pedra próximo ao 7965",,"-22.996168525845075","-43.65010366600671","18233604",,"0",,,
"18233606",,"Estrada Da Pedra próximo ao 8686",,"-22.996562510393517","-43.65019296851138","18233606",,"0",,,
"18233600",,"Estrada Da Pedra próximo ao 7053",,"-22.99337218824973","-43.65058868736972","18233600",,"0",,,
"18233602",,"Estrada Da Pedra próximo ao 4267",,"-22.995722263096045","-43.65018571404664","18233602",,"0",,,
"18233612",,"Estrada Da Pedra próximo ao 9376",,"-23.00052173279843","-43.644962209206405","18233612",,"0",,,
"18233614",,"Rua Belchior Da Fonseca próximo ao 233",,"-23.000859793906237","-43.64168731543794","18233614",,"0",,,
"18233608",,"Estrada Da Pedra próximo ao 8758",,"-22.99867716312618","-43.64917628470998","18233608",,"0",,,
"18233610",,"Estrada Da Pedra próximo ao 9024",,"-23.000067637457505","-43.64738877575071","18233610",,"0",,,
"18233620",,"Estrada Da Matriz próximo ao 162",,"-23.001193023517573","-43.6346725686469","18233620",,"0",,,
"18367153",,"Estrada Do Guandu Do Sena próximo ao 3545",,"-22.844659589119384","-43.518682209374674","18367153",,"0",,,
"18233622",,"Estrada Da Matriz próximo ao 290",,"-23.000167783584015","-43.63311170783066","18233622",,"0",,,
"18367155",,"Estrada Do Guandu Do Sena próximo ao 4909",,"-22.843386934377538","-43.51327923080879","18367155",,"0",,,
"18233616",,"Rua Belchior Da Fonseca próximo ao 546",,"-23.001787553014875","-43.64020035726193","18233616",,"0",,,
"18367157",,"Estrada Do Guandu Do Sena próximo ao 4529",,"-22.843218187351034","-43.50962622569072","18367157",,"0",,,
"18343764",,"Avenida Cipriano Barata próximo ao 35","CEDAE","-22.834086756667954","-43.407258952038816","18343764",,"0",,,
"18233618",,"Rua Belchior Da Fonseca próximo ao S/n",,"-23.00220238044714","-43.63690466617571","18233618",,"0",,,
"18367159",,"Estrada Do Guandu Do Sena próximo ao 431",,"-22.84264100874547","-43.50642086457073","18367159",,"0",,,
"18367161",,"Estrada Do Guandu Do Sena próximo ao 3776",,"-22.840721964211493","-43.503293108479255","18367161",,"0",,,
"18233628",,"Estrada Da Matriz próximo ao 1002","Supermercado","-22.996718954431756","-43.62718715335226","18233628",,"0",,,
"18351737",,"Rua Roque Barbosa próximo ao 239","Igreja Batista","-22.844511524297346","-43.467151414306606","18351737",,"0",,,
"18233630",,"Estrada Da Matriz próximo ao 1194",,"-22.99637081164143","-43.62512936214909","18233630",,"0",,,
"18351739",,"Rua Roque Barbosa próximo ao 947",,"-22.84559514070909","-43.46664478298437","18351739",,"0",,,
"18233624",,"Estrada Da Matriz próximo ao 394",,"-22.999536065333082","-43.63218301608361","18233624",,"0",,,
"18233626",,"Estrada Da Matriz próximo ao 620",,"-22.99785029114709","-43.6297300735439","18233626",,"0",,,
"18233699",,"Avenida Automovel Clube próximo ao 13121",,"-22.813416439153137","-43.360267046826436","18233699",,"0",,,
"18233697",,"Avenida Automovel Clube próximo ao 13331",,"-22.811631121291146","-43.36129847527453","18233697",,"0",,,
"18233703",,"Avenida Automovel Clube próximo ao 1275","Metrô Rubens Paiva","-22.81644073722914","-43.358534272778506","18233703",,"0",,,
"18233701",,"Avenida Automovel Clube próximo ao 1298","Metrô Rubens Paiva","-22.814770698474295","-43.3595000569528","18233701",,"0",,,
"18233707",,"Avenida Automovel Clube próximo ao 11969",,"-22.819836779301212","-43.353700832387766","18233707",,"0",,,
"18233705",,"Avenida Automovel Clube próximo ao 12507",,"-22.818345247867686","-43.357665946673606","18233705",,"0",,,
"18233711",,"Avenida Automovel Clube próximo ao 11395","Metrô Acari","-22.82395709668125","-43.350576184379904","18233711",,"0",,,
"18233709",,"Avenida Automovel Clube próximo ao 11685",,"-22.820954650080694","-43.35178012587375","18233709",,"0",,,
"18233715",,"Avenida Automovel Clube próximo ao 11031",,"-22.82589975250768","-43.34891605408533","18233715",,"0",,,
"18233713",,"Avenida Automovel Clube próximo ao 11031",,"-22.825190276805223","-43.34953085329076","18233713",,"0",,,
"18233722",,"Avenida Automovel Clube próximo ao 9975","Estação Metrô Coelho Neto","-22.832416841500073","-43.34285109432389","18233722",,"0",,,
"18233720",,"Avenida Automovel Clube próximo ao 940","Metrô Coelho Neto","-22.83146953388134","-43.34451276157698","18233720",,"0",,,
"18233726",,"Avenida Automovel Clube próximo ao 8375",,"-22.837316110200096","-43.339835706828126","18233726",,"0",,,
"18233724",,"Avenida Automovel Clube próximo ao 9651","Igreja Pentecostal","-22.83517538616884","-43.34094566587686","18233724",,"0",,,
"18233693",,"Avenida Automovel Clube próximo ao","AO LADO DO METRO","-22.80650110791599","-43.36479599658504","18233693",,"0",,,
"18233695",,"Avenida Automovel Clube próximo ao 13435",,"-22.810412413522933","-43.36200315496831","18233695",,"0",,,
"18250877",,"Avenida Atlantica próximo ao 144","Hotel","-22.98262687491429","-43.18963964628938","18250877",,"0",,,
"18352090",,"Rua Capitao Jesus próximo ao 60",,"-22.8943584508652","-43.27562138752041","18352090",,"0",,,
"18233528",,"Viaduto Engenheiro Noronha próximo ao 172",,"-22.93342900242166","-43.184509849893104","18233528",,"0",,,
"18352092",,"Rua Capitao Jesus próximo ao 179",,"-22.892805261147018","-43.27660524859304","18352092",,"0",,,
"18233526",,"Rua Farani próximo ao 8",,"-22.941179099102165","-43.18197285598664","18233526",,"0",,,
"18233522",,"BRS 2 - VISCONDE DE OURO PRETO","Botafogo Praia Shopping","-22.947139782818542","-43.182300435907166","18233522",,"0",,,
"18343657",,"Rua Jobina próximo ao 81",,"-22.891249585103044","-43.33098471972072","18343657",,"0",,,
"18343659",,"Rua Sao Pedro próximo ao 150",,"-22.892927029964277","-43.331609964643526","18343659",,"0",,,
"18343661",,"Rua Lancastre próximo ao 185",,"-22.893438263423974","-43.33328834325095","18343661",,"0",,,
"18343663",,"Rua Lancastre próximo ao 291",,"-22.89238163835164","-43.33434764964838","18343663",,"0",,,
"34161494","68072","PONTO B - Estrada dos Bandeirantes, próximo a Estação Merck - LINHAS DESTINO EST. BANDEIRANTES",,"-22.934760917894412","-43.372236389700035","34161494",,"0",,,
"18343653",,"Rua Souto próximo ao 550",,"-22.889168244569127","-43.32886681018116","18343653",,"0",,,
"18264354",,"Estrada Do Barro Vermelho próximo ao 226",,"-22.85281479623601","-43.347852580071795","18264354",,"0",,,
"18343655",,"Rua Ituna próximo ao 400",,"-22.89050906878006","-43.330323292595466","18343655",,"0",,,
"18264352",,"Estrada Do Barro Vermelho próximo ao 106",,"-22.85374883774385","-43.349089938855556","18264352",,"0",,,
"18233592",,"Estrada Do Magarca próximo ao 6681",,"-22.985207093395125","-43.6503779763061","18233592",,"0",,,
"18233594",,"Estrada Do Magarca próximo ao 14791",,"-22.987594370883365","-43.65165024576947","18233594",,"0",,,
"18233596",,"Estrada Do Magarca próximo ao 4444",,"-22.987726757640633","-43.651729141248914","18233596",,"0",,,
"18233598",,"Estrada Da Pedra próximo ao 7053",,"-22.99072694090605","-43.65136411703667","18233598",,"0",,,
"18233584",,"Estrada Da Pedra próximo ao 23050",,"-22.976028939297226","-43.64804002511628","18233584",,"0",,,
"18233586",,"Estrada Da Pedra próximo ao 5741",,"-22.979015816094595","-43.648103090039584","18233586",,"0",,,
"18233588",,"Estrada Da Pedra próximo ao 4772",,"-22.98187576904939","-43.64817299888739","18233588",,"0",,,
"18233590",,"Estrada Da Pedra próximo ao 6257",,"-22.98310219190561","-43.648193561741806","18233590",,"0",,,
"18233578",,"BRT Pingo dÁgua - Alimentadoras",,"-22.96494484856752","-43.647571658213515","18233578",,"0","20057056",,
"18233580",,"Estrada Da Pedra próximo ao 4158",,"-22.96893617559323","-43.64788375249243","18233580",,"0",,,
"18233582",,"Estrada Da Pedra próximo ao 4945",,"-22.972538609581047","-43.6479650964832","18233582",,"0",,,
"18250762",,"Rua Olavo Bilac próximo ao 46",,"-22.913898831903495","-43.68406576503246","18250762",,"0",,,
"18250764",,"Rua Gabriel Bernardes próximo ao 240",,"-22.91256125845853","-43.68258999937328","18250764",,"0",,,
"18250755",,"Avenida Joao Xxiii próximo ao 415",,"-22.909924537034584","-43.69454470350606","18250755",,"0",,,
"18250753",,"Avenida Joao Xxiii próximo ao 1003",,"-22.90914114216571","-43.69708318082676","18250753",,"0",,,
"18250759",,"Avenida Joao Xxiii próximo ao 97",,"-22.911804180787314","-43.68813951609056","18250759",,"0",,,
"18250757",,"Avenida Joao Xxiii próximo ao 171",,"-22.910678146829774","-43.691864276815174","18250757",,"0",,,
"18250944",,"Avenida Epitacio Pessoa próximo ao 692",,"-22.98033671479271","-43.21219097734748","18250944",,"0",,,
"18250928",,"Avenida Epitacio Pessoa próximo ao 4310",,"-22.969098662060482","-43.20547301092157","18250928",,"0",,,
"18250930",,"Avenida Epitacio Pessoa próximo ao 3964",,"-22.9715477619786","-43.2078998409489","18250930",,"0",,,
"18250932",,"Avenida Epitacio Pessoa próximo ao 2913",,"-22.973879467825462","-43.2057804507307","18250932",,"0",,,
"18233461",,"Avenida Das Americas próximo ao 17617",,"-23.01900614030442","-43.4833329604944","18233461",,"0",,,
"18233463",,"Avenida Das Americas próximo ao 18001",,"-23.018526028481634","-43.481453283036075","18233463",,"0",,,
"18250934",,"Avenida Epitacio Pessoa próximo ao 2810",,"-22.974120734611304","-43.20129013647813","18250934",,"0",,,
"18233465",,"Avenida Das Americas próximo ao 18001",,"-23.01786064074438","-43.4789877238134","18233465",,"0",,,
"18250936",,"Avenida Epitacio Pessoa próximo ao 1772",,"-22.97824491780717","-43.19947147232471","18250936",,"0",,,
"18250938",,"Avenida Epitacio Pessoa próximo ao 1782",,"-22.979264524076623","-43.202471006156486","18250938",,"0",,,
"18233467",,"Avenida Das Americas próximo ao 16661",,"-23.01716507890282","-43.47627371229362","18233467",,"0",,,
"18250940",,"Avenida Epitacio Pessoa próximo ao 698",,"-22.980469928284418","-43.20673936069691","18250940",,"0",,,
"18233469",,"Avenida Das Americas próximo ao 16285",,"-23.01659099981834","-43.47393976061928","18233469",,"0",,,
"18250942",,"Avenida Epitacio Pessoa próximo ao 1024",,"-22.9804760837819","-43.20924717622974","18250942",,"0",,,
"18233441",,"Avenida Das Americas próximo ao 26545",,"-23.01117891643596","-43.54186104791948","18233441",,"0",,,
"18233444",,"Avenida Das Americas próximo ao 21778",,"-23.016265969597004","-43.51671344956398","18233444",,"0",,,
"18233446",,"Avenida Das Americas próximo ao 19400",,"-23.01873682275286","-43.50752809139959","18233446",,"0",,,
"18233448",,"Avenida Das Americas próximo ao 21716",,"-23.01941073095247","-43.505114353868855","18233448",,"0",,,
"18343471",,"Avenida Afranio De Melo Franco próximo ao 419",,"-22.980209734023326","-43.21821405960309","18343471",,"0",,,
"18250924",,"Avenida Epitacio Pessoa próximo ao 2913",,"-22.965443765541465","-43.20367841435529","18250924",,"0",,,
"18233452",,"Avenida Das Americas próximo ao 20069",,"-23.020581552741714","-43.50081213951711","18233452",,"0",,,
"18250926",,"Avenida Epitacio Pessoa próximo ao 2913",,"-22.967989146103378","-43.20438310806625","18250926",,"0",,,
"18233454",,"Avenida Das Americas próximo ao 20007","Shopping Recreio","-23.021009494650595","-43.4982380745732","18233454",,"0",,,
"18233427",,"Avenida Das Americas próximo ao 35591","Igreja Evangélica","-22.97203304900243","-43.61434965512599","18233427",,"0",,,
"18233425",,"Avenida Das Americas próximo ao 470",,"-22.970189891437837","-43.6163107598488","18233425",,"0",,,
"18233431",,"BRT Mato Alto - Alimentadoras","Quartel do Exército","-22.993657154329483","-43.59711327581355","18233431",,"0","20825640",,
"18233429",,"Avenida Das Americas próximo ao 33849","Quartel do Exército","-22.975044415441435","-43.61251171017421","18233429",,"0",,,
"18233435",,"Avenida Das Americas próximo ao 27255",,"-23.005463689445655","-43.55790246159101","18233435",,"0",,,
"18233433",,"Avenida Das Americas próximo ao 29457",,"-22.9998696773859","-43.58156387369112","18233433",,"0",,,
"18233439",,"Avenida Das Americas próximo ao 27255",,"-23.007743478609626","-43.54390641834998","18233439",,"0",,,
"18233437",,"Avenida Das Americas próximo ao 27255",,"-23.00608660636869","-43.55526922654729","18233437",,"0",,,
"18367457",,"Rua 36 Avn Cezario De Melo próximo ao 552",,"-22.935766581397985","-43.65593794183386","18367457",,"0",,,
"18233423",,"Avenida Das Americas próximo ao 36550",,"-22.968878433764033","-43.61795474241166","18233423",,"0",,,
"18250895",,"Avenida Engenheiro Richard próximo ao 148",,"-22.921928664811283","-43.26330059827273","18250895",,"0",,,
"18233421",,"Avenida Das Americas próximo ao",,"-22.96937587293383","-43.625408028633096","18233421",,"0",,,
"18250893",,"Avenida Engenheiro Richard próximo ao 48",,"-22.921133622935482","-43.26134210845338","18250893",,"0",,,
"18233182",,"Rua Chaves Pinheiro próximo ao 57",,"-22.886724067596738","-43.27784870888565","18233182",,"0",,,
"18267857",,"Rua Intend Cunha E Menezes próximo ao 58",,"-22.904639791342642","-43.29068991560095","18267857",,"0",,,
"18233160",,"Rua Bento Cardoso próximo ao",,"-22.837712102241248","-43.28559216511347","18233160",,"0",,,
"18233156",,"Avenida Braz De Pina próximo ao 322","UPA 24 horas","-22.83922864447578","-43.283108775229415","18233156",,"0",,,
"18233158",,"Rua Bento Cardoso próximo ao 322","Supermercado","-22.83787147592823","-43.28518036786548","18233158",,"0",,,
"18233152",,"Rua Jose Mauricio próximo ao 306",,"-22.84007232876807","-43.27988933448717","18233152",,"0",,,
"18233154",,"Avenida Braz De Pina próximo ao 287",,"-22.83983980339581","-43.28209762705522","18233154",,"0",,,
"31337155","67891","Av. Vieira Souto, próximo a R. Maria Quitéria","Hotel Ceasar Park, próximo a R. Maria Quitéria","-22.986419546185715","-43.20754864004828","31337155",,"0",,,
"18248633",,"Rua Do Russel próximo ao 76",,"-22.92119085989685","-43.17659335784789","18248633",,"0",,,
"18248631",,"RUA DO CATETE próximo ao 38","CIEP","-22.92343688143056","-43.17703497422994","18248631",,"0",,,
"18352146",,"Rua Tacaratu próximo ao 304",,"-22.851315904717012","-43.357594038928866","18352146",,"0",,,
"18248629",,"Rua Do Catete próximo ao 160","Museu da República","-22.92665758501765","-43.17658051110685","18248629",,"0",,,
"18352144",,"Rua Tacaratu próximo ao 141",,"-22.854936003795878","-43.35568664224293","18352144",,"0",,,
"18248627",,"Rua Do Catete próximo ao 311",,"-22.930917148821187","-43.17761358552213","18248627",,"0",,,
"18352150",,"Rua Carolina Machado próximo ao 2163",,"-22.85865842296022","-43.37471011302147","18352150",,"0",,,
"18233196",,"Rua Aristides Caire próximo ao 15",,"-22.899750244158525","-43.279121616402584","18233196",,"0",,,
"18233194",,"Rua Santa Fe próximo ao 137","Hospital","-22.898724768050823","-43.279160364049794","18233194",,"0",,,
"18233192",,"Rua Coracao De Maria próximo ao 226","Hospital","-22.897580323872873","-43.279247493219515","18233192",,"0",,,
"18233190",,"Rua Coracao De Maria próximo ao 63","Igreja","-22.895498487847597","-43.27762812497747","18233190",,"0",,,
"18233188",,"Rua Coracao De Maria próximo ao 331",,"-22.893105669724527","-43.27574249614565","18233188",,"0",,,
"18233186",,"Rua Coracao De Maria próximo ao 421",,"-22.89170799806352","-43.27463525909696","18233186",,"0",,,
"18233184",,"Rua Cachambi próximo ao 145",,"-22.888738954076892","-43.27466503287227","18233184",,"0",,,
"18267794",,"Rua Dionisio próximo ao 143",,"-22.844157315063065","-43.28645514610287","18267794",,"0",,,
"18233105",,"Rua Cachambi próximo ao 145",,"-22.888691876710908","-43.27467031372827","18233105",,"0",,,
"18267792",,"Rua Caja próximo ao 255",,"-22.845169222850622","-43.288540443398844","18267792",,"0",,,
"18233107",,"Rua Cachambi próximo ao 438",,"-22.887205709560295","-43.27632837525403","18233107",,"0",,,
"18267798",,"Rua Dionisio próximo ao 1433",,"-22.840737763607795","-43.282926548630115","18267798",,"0",,,
"18267796",,"Rua Dionisio próximo ao 43",,"-22.84248388198937","-43.28472973325346","18267796",,"0",,,
"18233097",,"Rua Torres Sobrinho próximo ao 74",,"-22.89740356714591","-43.27279318520524","18233097",,"0",,,
"18233099",,"Rua Capitao Rezende próximo ao 640",,"-22.895224470477824","-43.274143031557145","18233099",,"0",,,
"18267790",,"Rua Caja próximo ao 861","Igreja","-22.845768760533694","-43.28912423244487","18267790",,"0",,,
"18233101",,"Rua Cachambi próximo ao 27",,"-22.894193028643606","-43.27421088703723","18233101",,"0",,,
"18233103",,"Rua Cachambi próximo ao 184",,"-22.89201975659772","-43.273845180858835","18233103",,"0",,,
"18233095",,"Rua Torres Sobrinho próximo ao 1",,"-22.898977268552926","-43.27355180459318","18233095",,"0",,,
"18233146",,"Rua Ibiapina próximo ao 151",,"-22.841179776524587","-43.27608396197088","18233146",,"0",,,
"18233144",,"Rua Ibiapina próximo ao 155",,"-22.84276027291368","-43.270982730200146","18233144",,"0",,,
"18233150",,"Rua Jose Mauricio próximo ao 150",,"-22.840615241469568","-43.27811955965315","18233150",,"0",,,
"18248702",,"Estrada Do Guerengue próximo ao 2059",,"-22.939216990412138","-43.3841515032619","18248702",,"0",,,
"18233148",,"Rua Ibiapina próximo ao 151",,"-22.841116342025803","-43.27632311311489","18233148",,"0",,,
"18344310",,"Estrada Do Outeiro Santo próximo ao 960",,"-22.930005980402584","-43.390715988476394","18344310",,"0",,,
"18233138",,"Rua Uranos próximo ao 1429","Supermercado","-22.84768247981991","-43.2671500768909","18233138",,"0",,,
"31039198","67869","AV. PRES. ANTONIO CARLOS, 375 (PTMV NOVO)","EM FRENTE AO MINISTÉRIO DA FAZENDA","-22.908820710156","-43.17258874233406","31039198",,"0",,,
"18344308",,"Estrada Do Outeiro Santo próximo ao 800",,"-22.930934017142572","-43.38924741572475","18344308",,"0",,,
"18344306",,"Estrada Do Outeiro Santo próximo ao 22",,"-22.93241657052485","-43.38478527427317","18344306",,"0",,,
"18233142",,"Rua Uranos próximo ao 155",,"-22.844870602222123","-43.26830718817505","18233142",,"0",,,
"18233140",,"Rua Uranos próximo ao",,"-22.846595621636908","-43.267573744816744","18233140",,"0",,,
"18344291",,"Rua Da Ventura próximo ao 910",,"-22.95081564745525","-43.38944439467584","18344291",,"0",,,
"18344289",,"Rua Da Ventura próximo ao 12",,"-22.95265491972272","-43.38961172091724","18344289",,"0",,,
"18233300",,"Estrada Do Magarca próximo ao 3826",,"-22.951410961007824","-43.60614087450841","18233300",,"0",,,
"18233302",,"Estrada Do Magarca próximo ao 3377",,"-22.949553766164648","-43.60440642261868","18233302",,"0",,,
"18233296",,"Estrada Do Magarca próximo ao 4075",,"-22.952656711712184","-43.60787676609518","18233296",,"0",,,
"18233298",,"Estrada Do Magarca próximo ao 3673",,"-22.952005299380424","-43.60685226414747","18233298",,"0",,,
"18248477",,"Rua Itajobi próximo ao 183",,"-22.82478458139043","-43.414471311161115","18248477",,"0",,,
"18233308",,"Estrada Do Magarca próximo ao 2877",,"-22.946808933107572","-43.59955261509629","18233308",,"0",,,
"18248479",,"Rua Itajobi próximo ao 125",,"-22.82566742588808","-43.41622940127551","18248479",,"0",,,
"18233310",,"Estrada Do Magarca próximo ao 2569",,"-22.94523908511966","-43.59607855212558","18233310",,"0",,,
"18233304",,"Estrada Do Magarca próximo ao 2899",,"-22.948439893018236","-43.60375398079321","18233304",,"0",,,
"18248473",,"Rua Itatiaia próximo ao 162",,"-22.823614173267046","-43.41123179335386","18248473",,"0",,,
"18248475",,"Rua Senador Gabriel Salgado próximo ao 109",,"-22.824666462204284","-43.41158981493874","18248475",,"0",,,
"18233306",,"Estrada Do Magarca próximo ao 3301",,"-22.948047533552923","-43.60338999766724","18233306",,"0",,,
"18233284",,"Estrada Do Magarca próximo ao 6047",,"-22.96466362208984","-43.61973648166101","18233284",,"0",,,
"18233286",,"Estrada Do Magarca próximo ao 5877",,"-22.964378362171956","-43.61799179262337","18233286",,"0",,,
"18233280",,"Estrada Do Magarca próximo ao 6237","Assembléia de Deus","-22.976133835868758","-43.63750153396837","18233280",,"0",,,
"18233282",,"Avenida Das Americas próximo ao 37333",,"-22.969905028035026","-43.62789579114549","18233282",,"0",,,
"18233292",,"Estrada Do Magarca próximo ao 4741",,"-22.959535598780207","-43.61120809813044","18233292",,"0",,,
"18233294",,"Estrada Do Magarca próximo ao 3969",,"-22.954208107733084","-43.60975073843937","18233294",,"0",,,
"18233288",,"Estrada Do Magarca próximo ao 5561",,"-22.96390437002104","-43.61606109775478","18233288",,"0",,,
"18233290",,"Estrada Do Magarca próximo ao 4515",,"-22.96186063644268","-43.61280443271132","18233290",,"0",,,
"18248503",,"Estrada Do Engenho Novo próximo ao 220",,"-22.835287287364892","-43.40912248129242","18248503",,"0",,,
"18233334",,"Estrada Do Magarca próximo ao 205",,"-22.934627970371594","-43.578258535859","18233334",,"0",,,
"18248501",,"Estrada Do Engenho Novo próximo ao 1471",,"-22.836162574143653","-43.41130751376483","18248501",,"0",,,
"18233332",,"Estrada Do Magarca próximo ao 54",,"-22.935259877276163","-43.57977175608559","18233332",,"0",,,
"18248499",,"Estrada Do Engenho Novo próximo ao 1659",,"-22.83691026025981","-43.412751825139914","18248499",,"0",,,
"18233330",,"Estrada Do Magarca próximo ao 961",,"-22.93596395259203","-43.58264092455998","18233330",,"0",,,
"18248497",,"Rua Otacilio Pedro Vasco próximo ao 1767",,"-22.837323143850387","-43.41416470263858","18248497",,"0",,,
"18233328",,"Estrada Do Magarca próximo ao 809",,"-22.936147610890874","-43.58341481942229","18233328",,"0",,,
"18248509",,"Rua Capitao Mario Barbedo próximo ao 82",,"-22.835792833307423","-43.39876108513346","18248509",,"0",,,
"18248507",,"Avenida Cipriano Barata próximo ao 49",,"-22.833612293538412","-43.40221940519662","18248507",,"0",,,
"18233336",,"Estrada Do Magarca próximo ao 1284",,"-22.933345521051745","-43.5750263271513","18233336",,"0",,,
"18248487",,"Avenida Antonio Sebastiao D Santana próximo ao 20",,"-22.82859885537372","-43.419491287256534","18248487",,"0",,,
"18233318",,"Estrada Do Magarca próximo ao 1627",,"-22.9404110202939","-43.58982960227157","18233318",,"0",,,
"18248485",,"Avenida Antonio Sebastiao D Santana próximo ao 56",,"-22.827993616600196","-43.41900980984444","18248485",,"0",,,
"18233316",,"Estrada Do Magarca próximo ao 1943",,"-22.9424493877736","-43.591928543290166","18233316",,"0",,,
